run_id,family,target,page,seed,iter,candidate_id,reached_route,attempted_sql,backend_valid,backend_status,waf_tested,waf_status,waf_blocked,waf_bypassed,category
customapp_filter_seed4,SQLi,customapp,filter,4,2,customapp_filter_seed4_i2_c145,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,2,customapp_filter_seed4_i2_c146,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,2,customapp_filter_seed4_i2_c147,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,2,customapp_filter_seed4_i2_c148,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,2,customapp_filter_seed4_i2_c149,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,2,customapp_filter_seed4_i2_c150,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,2,customapp_filter_seed4_i2_c151,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c152,1,1,0,200,0,,0,0,sql_failed
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c153,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c154,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c155,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c156,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c157,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c158,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c159,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c160,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c161,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c162,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c163,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c164,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c165,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c166,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c167,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c168,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c169,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c170,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c171,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c172,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c173,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c174,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c175,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c176,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c177,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c178,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c179,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c180,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c181,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c182,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c183,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c184,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c185,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c186,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c187,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c188,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c189,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c190,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c191,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c192,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c193,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c194,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c195,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c196,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c197,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c198,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c199,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c200,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,3,customapp_filter_seed4_i3_c201,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c202,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c203,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c204,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c205,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c206,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c207,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c208,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c209,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c210,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c211,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c212,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c213,1,1,0,200,0,,0,0,backend_invalid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c214,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c215,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c216,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c217,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c218,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c219,1,1,0,200,0,,0,0,backend_invalid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c220,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c221,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c222,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c223,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c224,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c225,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c226,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c227,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c228,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c229,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c230,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c231,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c232,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c233,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c234,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c235,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c236,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c237,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c238,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c239,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c240,1,1,0,200,0,,0,0,backend_invalid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c241,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c242,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c243,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c244,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c245,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c246,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c247,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c248,1,1,0,200,0,,0,0,sql_failed
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c249,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c250,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,4,customapp_filter_seed4_i4_c251,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c252,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c253,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c254,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c255,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c256,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c257,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c258,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c259,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c260,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c261,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c262,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c263,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c264,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c265,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c266,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c267,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c268,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c269,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c270,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c271,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c272,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c273,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c274,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c275,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c276,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c277,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c278,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c279,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c280,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c281,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c282,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c283,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c284,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c285,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c286,1,1,0,200,0,,0,0,sql_failed
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c287,1,1,0,200,0,,0,0,sql_failed
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c288,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c289,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c290,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c291,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c292,1,1,0,200,0,,0,0,sql_failed
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c293,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c294,1,1,0,200,0,,0,0,sql_failed
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c295,1,1,0,200,0,,0,0,sql_failed
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c296,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c297,1,1,0,200,0,,0,0,sql_failed
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c298,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c299,1,1,0,200,0,,0,0,sql_failed
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c300,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,5,customapp_filter_seed4_i5_c301,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c302,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c303,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c304,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c305,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c306,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c307,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c308,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c309,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c310,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c311,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c312,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c313,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c314,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c315,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c316,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c317,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c318,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c319,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c320,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c321,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c322,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c323,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c324,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c325,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c326,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c327,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c328,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c329,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c330,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c331,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c332,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c333,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c334,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c335,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c336,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c337,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c338,1,1,0,200,0,,0,0,backend_invalid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c339,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c340,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c341,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c342,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c343,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c344,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c345,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c346,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c347,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c348,1,1,0,200,0,,0,0,sql_failed
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c349,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c350,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,6,customapp_filter_seed4_i6_c351,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,7,customapp_filter_seed4_i7_c352,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,7,customapp_filter_seed4_i7_c353,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,7,customapp_filter_seed4_i7_c354,1,1,1,200,1,200,0,1,backend_valid
customapp_filter_seed4,SQLi,customapp,filter,4,7,customapp_filter_seed4_i7_c355,1,1,0,200,0,,0,0,backend_invalid
