family,source_application,target,page,backend,attack_source_model,shift_type,eps,technique,attack_seed,defense_seed,n_rules,crs_bypass_count,blocked,bypassed,block_rate_pct
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,1,5,6,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,1,6,5,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,1,7,5,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,1,8,5,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,1,9,4,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,1,10,5,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,2,1,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,2,2,4,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,2,3,6,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,2,4,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,2,5,6,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,2,6,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,2,7,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,2,8,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,2,9,4,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,2,10,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,3,1,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,3,2,4,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,3,3,6,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,3,4,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,3,5,6,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,3,6,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,3,7,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,3,8,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,3,9,4,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,3,10,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,4,1,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,4,2,4,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,4,3,6,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,4,4,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,4,5,6,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,4,6,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,4,7,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,4,8,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,4,9,4,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,4,10,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,5,1,5,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,5,2,4,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,5,3,6,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,5,4,5,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,5,5,6,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,5,6,5,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,5,7,5,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,5,8,5,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,5,9,4,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Adaptive,5,10,5,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,1,1,4,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,1,2,7,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,1,3,4,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,1,4,5,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,1,5,6,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,1,6,4,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,1,7,4,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,1,8,5,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,1,9,5,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,1,10,7,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,2,1,4,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,2,2,7,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,2,3,4,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,2,4,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,2,5,6,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,2,6,4,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,2,7,4,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,2,8,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,2,9,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,2,10,7,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,3,1,4,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,3,2,7,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,3,3,4,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,3,4,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,3,5,6,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,3,6,4,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,3,7,4,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,3,8,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,3,9,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,3,10,7,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,4,1,4,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,4,2,7,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,4,3,4,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,4,4,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,4,5,6,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,4,6,4,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,4,7,4,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,4,8,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,4,9,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,4,10,7,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,5,1,4,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,5,2,7,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,5,3,4,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,5,4,5,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,5,5,6,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,5,6,4,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,5,7,4,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,5,8,5,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,5,9,5,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CG-Static,5,10,7,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CRS-only,1,0,0,431,0,431,0.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CRS-only,2,0,0,451,0,451,0.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CRS-only,3,0,0,425,0,425,0.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CRS-only,4,0,0,446,0,446,0.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.4,CRS-only,5,0,0,433,0,433,0.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,1,1,7,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,1,2,5,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,1,3,4,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,1,4,5,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,1,5,5,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,1,6,5,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,1,7,9,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,1,8,6,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,1,9,4,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,1,10,9,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,2,1,7,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,2,2,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,2,3,4,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,2,4,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,2,5,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,2,6,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,2,7,9,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,2,8,6,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,2,9,4,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,2,10,9,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,3,1,7,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,3,2,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,3,3,4,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,3,4,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,3,5,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,3,6,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,3,7,9,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,3,8,6,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,3,9,4,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,3,10,9,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,4,1,7,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,4,2,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,4,3,4,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,4,4,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,4,5,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,4,6,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,4,7,9,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,4,8,6,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,4,9,4,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,4,10,9,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,5,1,7,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,5,2,5,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,5,3,4,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,5,4,5,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,5,5,5,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,5,6,5,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,5,7,9,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,5,8,6,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,5,9,4,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Adaptive,5,10,9,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,1,1,5,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,1,2,4,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,1,3,4,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,1,4,5,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,1,5,6,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,1,6,4,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,1,7,6,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,1,8,7,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,1,9,5,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,1,10,4,431,431,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,2,1,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,2,2,4,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,2,3,4,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,2,4,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,2,5,6,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,2,6,4,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,2,7,6,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,2,8,7,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,2,9,5,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,2,10,4,451,451,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,3,1,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,3,2,4,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,3,3,4,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,3,4,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,3,5,6,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,3,6,4,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,3,7,6,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,3,8,7,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,3,9,5,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,3,10,4,425,424,1,99.7647
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,4,1,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,4,2,4,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,4,3,4,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,4,4,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,4,5,6,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,4,6,4,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,4,7,6,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,4,8,7,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,4,9,5,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,4,10,4,446,446,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,5,1,5,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,5,2,4,433,433,0,100.0000
SQLi,customapp,customapp,search,Python/SQLite,anthropic/claude-opus-4.7,model_shift,0.5,CG-Static,5,3,4,433,433,0,100.0000
