run_id,experiment,family,strategy,context,seed,epsilon,model,attacker_model,config_version,prompt_version,config_hash,corpus_id,output_dir,start_ts,end_ts,status,code_commit
RQ4_SQLi_frozen-replay_customapp/filter_eps0.4_seed2,RQ4,SQLi,frozen-replay,customapp/filter,2,0.4,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 2,results/V2/A1_HeldOut/A1_customapp_heldout_seed2/Defense_results,2026-08-17 23:09,2026-08-18 00:43,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/filter_eps0.4_seed3,RQ4,SQLi,frozen-replay,customapp/filter,3,0.4,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 3,results/V2/A1_HeldOut/A1_customapp_heldout_seed3/Defense_results,2026-08-17 23:14,2026-08-18 00:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/filter_eps0.4_seed4,RQ4,SQLi,frozen-replay,customapp/filter,4,0.4,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 4,results/V2/A1_HeldOut/A1_customapp_heldout_seed4/Defense_results,2026-08-17 23:17,2026-08-18 00:56,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/filter_eps0.4_seed5,RQ4,SQLi,frozen-replay,customapp/filter,5,0.4,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 5,results/V2/A1_HeldOut/A1_customapp_heldout_seed5/Defense_results,2026-08-17 23:21,2026-08-18 01:03,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/filter_eps0.5_seed1,RQ4,SQLi,frozen-replay,customapp/filter,1,0.5,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 1,results/V2/A1_HeldOut/A1_customapp_heldout_seed1/Defense_results,2026-08-17 23:05,2026-08-18 00:36,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/filter_eps0.5_seed2,RQ4,SQLi,frozen-replay,customapp/filter,2,0.5,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 2,results/V2/A1_HeldOut/A1_customapp_heldout_seed2/Defense_results,2026-08-17 23:09,2026-08-18 00:43,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/filter_eps0.5_seed3,RQ4,SQLi,frozen-replay,customapp/filter,3,0.5,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 3,results/V2/A1_HeldOut/A1_customapp_heldout_seed3/Defense_results,2026-08-17 23:14,2026-08-18 00:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/filter_eps0.5_seed4,RQ4,SQLi,frozen-replay,customapp/filter,4,0.5,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 4,results/V2/A1_HeldOut/A1_customapp_heldout_seed4/Defense_results,2026-08-17 23:17,2026-08-18 00:56,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/filter_eps0.5_seed5,RQ4,SQLi,frozen-replay,customapp/filter,5,0.5,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 5,results/V2/A1_HeldOut/A1_customapp_heldout_seed5/Defense_results,2026-08-17 23:21,2026-08-18 01:03,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.1_seed1,RQ4,SQLi,frozen-replay,customapp/login,1,0.1,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 1,results/V2/A1_HeldOut/A1_customapp_heldout_seed1/Defense_results,2026-08-17 23:05,2026-08-18 00:36,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.1_seed2,RQ4,SQLi,frozen-replay,customapp/login,2,0.1,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 2,results/V2/A1_HeldOut/A1_customapp_heldout_seed2/Defense_results,2026-08-17 23:09,2026-08-18 00:43,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.1_seed3,RQ4,SQLi,frozen-replay,customapp/login,3,0.1,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 3,results/V2/A1_HeldOut/A1_customapp_heldout_seed3/Defense_results,2026-08-17 23:14,2026-08-18 00:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.1_seed4,RQ4,SQLi,frozen-replay,customapp/login,4,0.1,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 4,results/V2/A1_HeldOut/A1_customapp_heldout_seed4/Defense_results,2026-08-17 23:17,2026-08-18 00:56,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.1_seed5,RQ4,SQLi,frozen-replay,customapp/login,5,0.1,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 5,results/V2/A1_HeldOut/A1_customapp_heldout_seed5/Defense_results,2026-08-17 23:21,2026-08-18 01:03,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.2_seed1,RQ4,SQLi,frozen-replay,customapp/login,1,0.2,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 1,results/V2/A1_HeldOut/A1_customapp_heldout_seed1/Defense_results,2026-08-17 23:05,2026-08-18 00:36,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.2_seed2,RQ4,SQLi,frozen-replay,customapp/login,2,0.2,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 2,results/V2/A1_HeldOut/A1_customapp_heldout_seed2/Defense_results,2026-08-17 23:09,2026-08-18 00:43,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.2_seed3,RQ4,SQLi,frozen-replay,customapp/login,3,0.2,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 3,results/V2/A1_HeldOut/A1_customapp_heldout_seed3/Defense_results,2026-08-17 23:14,2026-08-18 00:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.2_seed4,RQ4,SQLi,frozen-replay,customapp/login,4,0.2,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 4,results/V2/A1_HeldOut/A1_customapp_heldout_seed4/Defense_results,2026-08-17 23:17,2026-08-18 00:56,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.2_seed5,RQ4,SQLi,frozen-replay,customapp/login,5,0.2,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 5,results/V2/A1_HeldOut/A1_customapp_heldout_seed5/Defense_results,2026-08-17 23:21,2026-08-18 01:03,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.3_seed1,RQ4,SQLi,frozen-replay,customapp/login,1,0.3,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 1,results/V2/A1_HeldOut/A1_customapp_heldout_seed1/Defense_results,2026-08-17 23:05,2026-08-18 00:36,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.3_seed2,RQ4,SQLi,frozen-replay,customapp/login,2,0.3,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 2,results/V2/A1_HeldOut/A1_customapp_heldout_seed2/Defense_results,2026-08-17 23:09,2026-08-18 00:43,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.3_seed3,RQ4,SQLi,frozen-replay,customapp/login,3,0.3,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 3,results/V2/A1_HeldOut/A1_customapp_heldout_seed3/Defense_results,2026-08-17 23:14,2026-08-18 00:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.3_seed4,RQ4,SQLi,frozen-replay,customapp/login,4,0.3,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 4,results/V2/A1_HeldOut/A1_customapp_heldout_seed4/Defense_results,2026-08-17 23:17,2026-08-18 00:56,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.3_seed5,RQ4,SQLi,frozen-replay,customapp/login,5,0.3,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 5,results/V2/A1_HeldOut/A1_customapp_heldout_seed5/Defense_results,2026-08-17 23:21,2026-08-18 01:03,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.4_seed1,RQ4,SQLi,frozen-replay,customapp/login,1,0.4,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 1,results/V2/A1_HeldOut/A1_customapp_heldout_seed1/Defense_results,2026-08-17 23:05,2026-08-18 00:36,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.4_seed2,RQ4,SQLi,frozen-replay,customapp/login,2,0.4,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 2,results/V2/A1_HeldOut/A1_customapp_heldout_seed2/Defense_results,2026-08-17 23:09,2026-08-18 00:43,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.4_seed3,RQ4,SQLi,frozen-replay,customapp/login,3,0.4,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 3,results/V2/A1_HeldOut/A1_customapp_heldout_seed3/Defense_results,2026-08-17 23:14,2026-08-18 00:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.4_seed4,RQ4,SQLi,frozen-replay,customapp/login,4,0.4,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 4,results/V2/A1_HeldOut/A1_customapp_heldout_seed4/Defense_results,2026-08-17 23:17,2026-08-18 00:56,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.4_seed5,RQ4,SQLi,frozen-replay,customapp/login,5,0.4,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 5,results/V2/A1_HeldOut/A1_customapp_heldout_seed5/Defense_results,2026-08-17 23:21,2026-08-18 01:03,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.5_seed1,RQ4,SQLi,frozen-replay,customapp/login,1,0.5,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 1,results/V2/A1_HeldOut/A1_customapp_heldout_seed1/Defense_results,2026-08-17 23:05,2026-08-18 00:36,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.5_seed2,RQ4,SQLi,frozen-replay,customapp/login,2,0.5,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 2,results/V2/A1_HeldOut/A1_customapp_heldout_seed2/Defense_results,2026-08-17 23:09,2026-08-18 00:43,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.5_seed3,RQ4,SQLi,frozen-replay,customapp/login,3,0.5,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 3,results/V2/A1_HeldOut/A1_customapp_heldout_seed3/Defense_results,2026-08-17 23:14,2026-08-18 00:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.5_seed4,RQ4,SQLi,frozen-replay,customapp/login,4,0.5,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 4,results/V2/A1_HeldOut/A1_customapp_heldout_seed4/Defense_results,2026-08-17 23:17,2026-08-18 00:56,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/login_eps0.5_seed5,RQ4,SQLi,frozen-replay,customapp/login,5,0.5,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 5,results/V2/A1_HeldOut/A1_customapp_heldout_seed5/Defense_results,2026-08-17 23:21,2026-08-18 01:03,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.1_seed1,RQ4,SQLi,frozen-replay,customapp/product,1,0.1,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 1,results/V2/A1_HeldOut/A1_customapp_heldout_seed1/Defense_results,2026-08-17 23:05,2026-08-18 00:36,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.1_seed2,RQ4,SQLi,frozen-replay,customapp/product,2,0.1,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 2,results/V2/A1_HeldOut/A1_customapp_heldout_seed2/Defense_results,2026-08-17 23:09,2026-08-18 00:43,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.1_seed3,RQ4,SQLi,frozen-replay,customapp/product,3,0.1,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 3,results/V2/A1_HeldOut/A1_customapp_heldout_seed3/Defense_results,2026-08-17 23:14,2026-08-18 00:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.1_seed4,RQ4,SQLi,frozen-replay,customapp/product,4,0.1,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 4,results/V2/A1_HeldOut/A1_customapp_heldout_seed4/Defense_results,2026-08-17 23:17,2026-08-18 00:56,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.1_seed5,RQ4,SQLi,frozen-replay,customapp/product,5,0.1,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 5,results/V2/A1_HeldOut/A1_customapp_heldout_seed5/Defense_results,2026-08-17 23:21,2026-08-18 01:03,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.2_seed1,RQ4,SQLi,frozen-replay,customapp/product,1,0.2,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 1,results/V2/A1_HeldOut/A1_customapp_heldout_seed1/Defense_results,2026-08-17 23:05,2026-08-18 00:36,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.2_seed2,RQ4,SQLi,frozen-replay,customapp/product,2,0.2,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 2,results/V2/A1_HeldOut/A1_customapp_heldout_seed2/Defense_results,2026-08-17 23:09,2026-08-18 00:43,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.2_seed3,RQ4,SQLi,frozen-replay,customapp/product,3,0.2,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 3,results/V2/A1_HeldOut/A1_customapp_heldout_seed3/Defense_results,2026-08-17 23:14,2026-08-18 00:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.2_seed4,RQ4,SQLi,frozen-replay,customapp/product,4,0.2,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 4,results/V2/A1_HeldOut/A1_customapp_heldout_seed4/Defense_results,2026-08-17 23:17,2026-08-18 00:56,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.2_seed5,RQ4,SQLi,frozen-replay,customapp/product,5,0.2,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 5,results/V2/A1_HeldOut/A1_customapp_heldout_seed5/Defense_results,2026-08-17 23:21,2026-08-18 01:03,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.3_seed1,RQ4,SQLi,frozen-replay,customapp/product,1,0.3,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 1,results/V2/A1_HeldOut/A1_customapp_heldout_seed1/Defense_results,2026-08-17 23:05,2026-08-18 00:36,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.3_seed2,RQ4,SQLi,frozen-replay,customapp/product,2,0.3,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 2,results/V2/A1_HeldOut/A1_customapp_heldout_seed2/Defense_results,2026-08-17 23:09,2026-08-18 00:43,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.3_seed3,RQ4,SQLi,frozen-replay,customapp/product,3,0.3,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 3,results/V2/A1_HeldOut/A1_customapp_heldout_seed3/Defense_results,2026-08-17 23:14,2026-08-18 00:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.3_seed4,RQ4,SQLi,frozen-replay,customapp/product,4,0.3,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 4,results/V2/A1_HeldOut/A1_customapp_heldout_seed4/Defense_results,2026-08-17 23:17,2026-08-18 00:56,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.3_seed5,RQ4,SQLi,frozen-replay,customapp/product,5,0.3,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 5,results/V2/A1_HeldOut/A1_customapp_heldout_seed5/Defense_results,2026-08-17 23:21,2026-08-18 01:03,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.4_seed1,RQ4,SQLi,frozen-replay,customapp/product,1,0.4,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 1,results/V2/A1_HeldOut/A1_customapp_heldout_seed1/Defense_results,2026-08-17 23:05,2026-08-18 00:36,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.4_seed2,RQ4,SQLi,frozen-replay,customapp/product,2,0.4,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 2,results/V2/A1_HeldOut/A1_customapp_heldout_seed2/Defense_results,2026-08-17 23:09,2026-08-18 00:43,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.4_seed3,RQ4,SQLi,frozen-replay,customapp/product,3,0.4,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 3,results/V2/A1_HeldOut/A1_customapp_heldout_seed3/Defense_results,2026-08-17 23:14,2026-08-18 00:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.4_seed4,RQ4,SQLi,frozen-replay,customapp/product,4,0.4,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 4,results/V2/A1_HeldOut/A1_customapp_heldout_seed4/Defense_results,2026-08-17 23:17,2026-08-18 00:56,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.4_seed5,RQ4,SQLi,frozen-replay,customapp/product,5,0.4,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 5,results/V2/A1_HeldOut/A1_customapp_heldout_seed5/Defense_results,2026-08-17 23:21,2026-08-18 01:03,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.5_seed1,RQ4,SQLi,frozen-replay,customapp/product,1,0.5,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 1,results/V2/A1_HeldOut/A1_customapp_heldout_seed1/Defense_results,2026-08-17 23:05,2026-08-18 00:36,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.5_seed2,RQ4,SQLi,frozen-replay,customapp/product,2,0.5,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 2,results/V2/A1_HeldOut/A1_customapp_heldout_seed2/Defense_results,2026-08-17 23:09,2026-08-18 00:43,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.5_seed3,RQ4,SQLi,frozen-replay,customapp/product,3,0.5,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 3,results/V2/A1_HeldOut/A1_customapp_heldout_seed3/Defense_results,2026-08-17 23:14,2026-08-18 00:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ4_SQLi_frozen-replay_customapp/product_eps0.5_seed4,RQ4,SQLi,frozen-replay,customapp/product,4,0.5,openai/gpt-4.1-mini,anthropic/claude-opus-4.7,v2,v2,f246a48ff2ecdd9484f1375d64321d5d6791069bc6d95f218ff060dda84c2f3a,held-out attack-seed 4,results/V2/A1_HeldOut/A1_customapp_heldout_seed4/Defense_results,2026-08-17 23:17,2026-08-18 00:56,complete,n/a (code not under version control at run time; artifact release tag is the reference)
